s_date,e_date,agent,day_type,time_segment,unique_location_ids,avg_distance_from_home_km,avg_speed_kmh,unique_locs,max_stay_duration,transformations,max_distance_from_home,dominent_poi,poi_dict,label
2024-10-19 14:00:00+09:00,2024-11-17 17:13:50+09:00,1150823,weekend,14-17.29,4,2.88,1.8,[ 533654     370 1757307   52841],87.43,4,3.26,office_building,['office_building' 'unpopulated' 'residential'],0
2024-10-19 17:42:30+09:00,2024-11-17 20:47:00+09:00,1150823,weekend,17.30-21.29,3,0.51,0.74,[1757307     370   52841],106.37,4,3.09,residential,['residential' 'unpopulated'],0
2024-10-19 21:30:00+09:00,2024-11-17 22:20:40+09:00,1150823,weekend,21.30-23.59,1,0.0,0.0,[1757307],92.1,3,0.0,residential,['residential'],0
2024-10-16 00:10:00+09:00,2024-11-15 00:00:00+09:00,1182323,weekday,0-5.59,1,0.0,0.0,[2667950],112.2,4,0.0,residential,['residential'],0
2024-10-16 06:36:00+09:00,2024-11-15 07:39:00+09:00,1182323,weekday,6-8.59,5,0.26,0.38,[2667950   19702  392003 1025798  244550],70.67,2,6.19,residential,['residential' 'unpopulated' 'store'],0
2024-10-16 09:00:00+09:00,2024-11-15 13:05:30+09:00,1182323,weekday,9-13.59,12,1.58,0.48,"[  19702  392003 2667950  244550  469289  431859  722482 1025798  406908
  617329 1227821  593406]",59.17,4,33.54,residential,['unpopulated' 'store' 'residential' 'healthcare' 'education' 'food'],0
2024-10-16 14:38:40+09:00,2024-11-14 17:01:50+09:00,1182323,weekday,14-17.29,9,2.95,0.44,[  19702  971208  432048 2667950  617329  431859 1025798 1227821  303582],56.79,3,33.54,residential,['unpopulated' 'store' 'religious' 'residential' 'education' 'food'],0
2024-10-16 17:58:40+09:00,2024-11-15 18:34:50+09:00,1182323,weekday,17.30-21.29,5,0.37,0.42,[ 283630 2667950  432048  971208  617329],73.04,3,12.69,residential,['healthcare' 'residential' 'religious' 'store'],0
2024-10-17 22:12:30+09:00,2024-11-15 22:49:30+09:00,1182323,weekday,21.30-23.59,1,0.0,0.0,[2667950],34.13,2,0.0,residential,['residential'],0
2024-10-19 00:02:50+09:00,2024-11-17 05:44:30+09:00,1182323,weekend,0-5.59,1,0.0,0.0,[2667950],91.17,3,0.0,residential,['residential'],0
2024-10-19 06:20:20+09:00,2024-11-17 08:42:00+09:00,1182323,weekend,6-8.59,2,0.06,0.02,[2667950  617329],56.9,2,0.52,residential,['residential' 'store'],0
2024-10-19 09:52:40+09:00,2024-11-17 13:53:00+09:00,1182323,weekend,9-13.59,7,0.63,1.77,[2667950  431859  262343  243566  330586  971208  617329],62.78,3,3.29,residential,['residential' 'education' 'unpopulated' 'public_service' 'store'],0
2024-10-19 14:25:40+09:00,2024-11-17 14:13:30+09:00,1182323,weekend,14-17.29,5,2.19,0.71,[2667950  432048  431859  978811  617329],59.35,2,21.62,residential,['residential' 'religious' 'education' 'food' 'store'],0
2024-10-19 20:31:10+09:00,2024-11-17 21:18:40+09:00,1182323,weekend,17.30-21.29,3,1.51,1.35,[2667950  996057  762488],72.43,3,21.37,residential,['residential' 'bus_stop:road' 'unpopulated'],0
2024-10-19 23:22:20+09:00,2024-11-17 21:30:00+09:00,1182323,weekend,21.30-23.59,1,0.0,0.0,[2667950],39.83,3,0.0,residential,['residential'],0
2024-10-16 00:00:10+09:00,2024-11-15 05:11:20+09:00,1259823,weekday,0-5.59,1,0.0,0.0,[3115081],224.55,4,0.0,residential,['residential'],0
2024-10-16 06:00:00+09:00,2024-11-15 08:15:50+09:00,1259823,weekday,6-8.59,2,1.25,2.83,[3115081 1014699],72.84,3,2.08,learning_facilities/tourism,['residential' 'learning_facilities/tourism'],0
2024-10-16 09:00:00+09:00,2024-11-15 13:30:20+09:00,1259823,weekday,9-13.59,1,2.08,0.0,[1014699],161.72,4,2.08,learning_facilities/tourism,['learning_facilities/tourism'],0
2024-10-16 14:13:00+09:00,2024-11-15 16:33:30+09:00,1259823,weekday,14-17.29,2,1.22,3.31,[1014699 3115081],99.97,4,2.08,learning_facilities/tourism,['learning_facilities/tourism' 'residential'],0
2024-10-16 17:30:00+09:00,2024-11-15 20:12:00+09:00,1259823,weekday,17.30-21.29,3,0.08,0.75,[3115081 3122054 1014699],146.36,4,2.08,residential,['residential' 'learning_facilities/tourism'],0
2024-10-16 21:30:00+09:00,2024-11-15 23:58:00+09:00,1259823,weekday,21.30-23.59,1,0.0,0.0,[3115081],109.73,2,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 00:00:00+09:00,1259823,weekend,0-5.59,1,0.0,0.0,[3115081],269.43,3,0.0,residential,['residential'],0
2024-10-19 06:40:00+09:00,2024-11-16 08:22:00+09:00,1259823,weekend,6-8.59,2,0.99,3.3,[3115081 1014699],77.31,3,2.08,residential,['residential' 'learning_facilities/tourism'],0
2024-10-19 09:00:00+09:00,2024-11-17 12:09:20+09:00,1259823,weekend,9-13.59,1,2.08,0.0,[1014699],187.8,3,2.08,learning_facilities/tourism,['learning_facilities/tourism'],0
2024-10-19 14:00:00+09:00,2024-11-17 16:50:10+09:00,1259823,weekend,14-17.29,3,1.11,3.46,[1014699 3115081 1635505],103.87,4,2.27,learning_facilities/tourism,['learning_facilities/tourism' 'residential'],0
2024-10-19 17:30:00+09:00,2024-11-17 21:01:00+09:00,1259823,weekend,17.30-21.29,4,0.33,4.59,[3115081 1640634 1635505 3122054],157.07,3,2.27,residential,['residential'],0
2024-10-19 21:30:00+09:00,2024-11-17 23:20:20+09:00,1259823,weekend,21.30-23.59,1,0.0,0.0,[3115081],110.67,2,0.0,residential,['residential'],0
2024-10-16 00:00:00+09:00,2024-11-15 05:57:00+09:00,1274923,weekday,0-5.59,1,0.0,0.0,[3192945],264.93,3,0.0,residential,['residential'],0
2024-10-16 06:00:00+09:00,2024-11-15 06:31:40+09:00,1274923,weekday,6-8.59,1,0.0,0.0,[3192945],149.2,2,0.0,residential,['residential'],0
2024-10-16 09:00:00+09:00,2024-11-15 11:39:50+09:00,1274923,weekday,9-13.59,8,0.49,2.71,[3192945 1029999  259417  447748   15418  624107  358058  463615],183.58,3,6.81,residential,['residential' 'store' 'unpopulated' 'food' 'healthcare'],0
2024-10-16 14:00:00+09:00,2024-11-15 16:49:00+09:00,1274923,weekday,14-17.29,7,0.45,2.96,[ 259417  308400 3192945  447748  496812  358058  463615],127.06,3,4.26,residential,['unpopulated' 'food' 'residential' 'store'],0
2024-10-16 17:30:00+09:00,2024-11-15 20:39:20+09:00,1274923,weekday,17.30-21.29,6,0.37,2.22,[ 308400  757675 3192945  447748  937563  463615],156.24,3,3.38,residential,['food' 'store' 'residential' 'unpopulated'],0
2024-10-16 21:30:00+09:00,2024-11-15 22:56:00+09:00,1274923,weekday,21.30-23.59,1,0.0,0.0,[3192945],121.22,2,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 05:26:20+09:00,1274923,weekend,0-5.59,1,0.0,0.0,[3192945],258.35,3,0.0,residential,['residential'],0
2024-10-19 06:00:00+09:00,2024-11-17 06:00:00+09:00,1274923,weekend,6-8.59,2,0.16,1.36,[3192945   15418],158.15,2,2.44,residential,['residential' 'healthcare'],0
2024-10-19 09:00:00+09:00,2024-11-17 09:00:00+09:00,1274923,weekend,9-13.59,4,0.86,4.53,[3192945   15418  937563  259417],194.82,3,4.26,residential,['residential' 'healthcare' 'unpopulated'],0
2024-10-19 14:00:00+09:00,2024-11-17 16:43:30+09:00,1274923,weekend,14-17.29,5,0.93,5.97,[3192945  259417  937563  935809  308400],104.2,3,7.3,residential,['residential' 'unpopulated' 'food'],0
2024-10-19 17:30:00+09:00,2024-11-17 19:37:50+09:00,1274923,weekend,17.30-21.29,2,0.07,0.24,[3192945  308400],187.13,2,1.28,residential,['residential' 'food'],0
2024-10-19 21:30:00+09:00,2024-11-17 21:30:00+09:00,1274923,weekend,21.30-23.59,1,0.0,0.0,[3192945],140.42,2,0.0,residential,['residential'],0
2024-10-16 00:00:00+09:00,2024-11-15 04:29:50+09:00,1279823,weekday,0-5.59,1,0.0,0.0,[2839703],94.97,5,0.0,residential,['residential'],0
2024-10-16 08:06:00+09:00,2024-11-15 08:03:40+09:00,1279823,weekday,6-8.59,2,0.79,0.44,[ 261495 2839703],71.51,2,11.01,residential,['unpopulated' 'residential'],0
2024-10-16 09:00:00+09:00,2024-11-15 12:54:30+09:00,1279823,weekday,9-13.59,2,1.52,0.0,[ 261495 2839703],75.77,5,11.01,residential,['unpopulated' 'residential'],0
2024-10-16 14:23:00+09:00,2024-11-15 16:19:10+09:00,1279823,weekday,14-17.29,2,1.19,0.0,[ 261495 2839703],47.47,4,11.01,residential,['unpopulated' 'residential'],0
2024-10-17 17:30:00+09:00,2024-11-15 18:04:50+09:00,1279823,weekday,17.30-21.29,2,0.64,0.16,[ 261495 2839703],63.8,4,11.01,residential,['unpopulated' 'residential'],0
2024-10-17 21:30:00+09:00,2024-11-15 21:30:00+09:00,1279823,weekday,21.30-23.59,1,0.0,0.0,[2839703],41.27,3,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 05:30:40+09:00,1279823,weekend,0-5.59,1,0.0,0.0,[2839703],95.13,5,0.0,residential,['residential'],0
2024-10-19 06:32:30+09:00,2024-11-17 07:34:30+09:00,1279823,weekend,6-8.59,2,0.48,0.52,[2839703  261495],76.2,3,11.01,residential,['residential' 'unpopulated'],0
2024-10-19 09:00:00+09:00,2024-11-17 11:03:40+09:00,1279823,weekend,9-13.59,2,3.39,0.0,[ 261495 2839703],122.82,3,11.01,residential,['unpopulated' 'residential'],0
2024-10-19 14:00:00+09:00,2024-11-17 16:12:50+09:00,1279823,weekend,14-17.29,2,3.3,0.0,[ 261495 2839703],63.72,3,11.01,residential,['unpopulated' 'residential'],0
2024-10-19 17:51:40+09:00,2024-11-17 19:55:50+09:00,1279823,weekend,17.30-21.29,2,0.36,0.24,[2839703  261495],67.85,4,11.01,residential,['residential' 'unpopulated'],0
2024-10-19 23:57:10+09:00,2024-11-17 22:17:40+09:00,1279823,weekend,21.30-23.59,1,0.0,0.0,[2839703],35.03,2,0.0,residential,['residential'],0
2024-10-16 01:18:00+09:00,2024-11-15 05:45:50+09:00,1344423,weekday,0-5.59,1,0.0,0.0,[2534206],86.11,5,0.0,residential,['residential'],0
2024-10-16 07:11:00+09:00,2024-11-15 08:41:50+09:00,1344423,weekday,6-8.59,2,1.56,1.81,[2534206  631092],47.6,3,4.24,residential,['residential' 'education'],0
2024-10-16 11:07:10+09:00,2024-11-15 13:06:50+09:00,1344423,weekday,9-13.59,1,4.24,0.0,[631092],56.45,4,4.24,education,['education'],0
2024-10-17 15:15:40+09:00,2024-11-15 16:43:20+09:00,1344423,weekday,14-17.29,3,3.18,0.93,[2534206  631092 3494846],49.86,3,10.66,education,['residential' 'education'],0
2024-10-17 17:30:00+09:00,2024-11-15 17:49:30+09:00,1344423,weekday,17.30-21.29,3,0.24,0.08,[2534206 3494846  631092],80.9,3,10.66,residential,['residential' 'education'],0
2024-10-17 21:30:00+09:00,2024-11-15 23:48:10+09:00,1344423,weekday,21.30-23.59,1,0.0,0.0,[2534206],62.37,2,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 05:42:40+09:00,1344423,weekend,0-5.59,1,0.0,0.0,[2534206],90.27,4,0.0,residential,['residential'],0
2024-10-19 06:00:00+09:00,2024-11-16 07:20:20+09:00,1344423,weekend,6-8.59,2,1.11,1.17,[2534206  631092],60.3,3,4.24,residential,['residential' 'education'],0
2024-10-19 09:00:00+09:00,2024-11-17 12:48:00+09:00,1344423,weekend,9-13.59,1,4.24,0.0,[631092],56.93,4,4.24,education,['education'],0
2024-10-19 14:00:00+09:00,2024-11-17 16:29:30+09:00,1344423,weekend,14-17.29,2,2.54,3.67,[ 631092 2534206],46.73,3,4.24,education,['education' 'residential'],0
2024-10-19 17:52:00+09:00,2024-11-17 21:08:00+09:00,1344423,weekend,17.30-21.29,2,0.16,0.37,[2534206  407168],78.5,4,4.52,residential,['residential' 'food'],0
2024-10-19 22:47:10+09:00,2024-11-17 22:27:00+09:00,1344423,weekend,21.30-23.59,1,0.0,0.0,[2534206],44.5,3,0.0,residential,['residential'],0
2024-10-16 00:42:00+09:00,2024-11-15 05:58:20+09:00,1104824,weekday,0-5.59,1,0.0,0.0,[3497879],63.64,5,0.0,residential,['residential'],0
2024-10-16 07:54:10+09:00,2024-11-15 06:00:00+09:00,1104824,weekday,6-8.59,3,1.45,1.07,[ 753634 3497879  981081],53.29,3,2.63,healthcare,['healthcare' 'residential' 'unpopulated'],0
2024-10-16 09:00:00+09:00,2024-11-15 11:23:50+09:00,1104824,weekday,9-13.59,3,2.56,0.57,[ 753634   40854 3497879],93.81,4,2.63,healthcare,['healthcare' 'unpopulated' 'residential'],0
2024-10-16 14:00:00+09:00,2024-11-15 15:45:20+09:00,1104824,weekday,14-17.29,2,2.31,0.47,[ 753634 3497879],61.2,3,2.63,healthcare,['healthcare' 'residential'],0
2024-10-16 17:30:00+09:00,2024-11-14 21:19:20+09:00,1104824,weekday,17.30-21.29,2,0.86,1.01,[ 753634 3497879],58.83,3,2.63,residential,['healthcare' 'residential'],0
2024-10-16 22:50:10+09:00,2024-11-14 23:23:30+09:00,1104824,weekday,21.30-23.59,1,0.0,0.0,[3497879],38.26,3,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 05:39:30+09:00,1104824,weekend,0-5.59,1,0.0,0.0,[3497879],57.67,5,0.0,residential,['residential'],0
2024-10-19 08:48:10+09:00,2024-11-17 08:41:30+09:00,1104824,weekend,6-8.59,2,0.35,0.5,[3497879  753634],48.25,2,2.63,residential,['residential' 'healthcare'],0
2024-10-19 09:00:00+09:00,2024-11-17 13:13:20+09:00,1104824,weekend,9-13.59,2,1.92,0.15,[3497879  753634],65.35,5,2.63,healthcare,['residential' 'healthcare'],0
2024-10-19 15:57:20+09:00,2024-11-17 14:33:50+09:00,1104824,weekend,14-17.29,2,1.67,0.96,[3497879  753634],55.12,3,2.63,healthcare,['residential' 'healthcare'],0
2024-10-19 17:30:00+09:00,2024-11-17 20:36:20+09:00,1104824,weekend,17.30-21.29,3,0.56,0.09,[3497879  753634  321653],57.22,3,2.63,residential,['residential' 'healthcare' 'store'],0
2024-10-19 21:30:00+09:00,2024-11-17 23:03:50+09:00,1104824,weekend,21.30-23.59,1,0.0,0.0,[3497879],43.71,3,0.0,residential,['residential'],0
2024-11-04 00:00:00+09:00,2024-11-11 00:03:50+09:00,1168324,weekday,0-5.59,1,0.0,0.0,[369063],279.61,3,0.0,hospitality,['hospitality'],0
2024-11-04 06:00:00+09:00,2024-11-11 06:00:00+09:00,1168324,weekday,6-8.59,4,3.37,4.51,[ 369063 1601041  475828  794397],102.97,3,43.31,hospitality,['hospitality' 'residential' 'store' 'unpopulated'],0
2024-11-04 09:06:30+09:00,2024-11-11 09:00:00+09:00,1168324,weekday,9-13.59,3,2.21,0.33,[4030805  369063  794397],192.25,4,42.88,hospitality,['bus_stop' 'hospitality' 'unpopulated'],0
2024-11-04 14:00:00+09:00,2024-11-11 14:00:00+09:00,1168324,weekday,14-17.29,2,5.36,0.0,[4030805  369063],172.11,2,42.88,hospitality,['bus_stop' 'hospitality'],0
2024-11-04 17:40:20+09:00,2024-11-08 19:50:10+09:00,1168324,weekday,17.30-21.29,1,0.0,0.0,[369063],137.83,3,0.0,hospitality,['hospitality'],0
2024-11-04 21:30:00+09:00,2024-11-08 21:51:40+09:00,1168324,weekday,21.30-23.59,1,0.0,0.0,[369063],119.5,2,0.0,hospitality,['hospitality'],0
2024-11-03 00:24:50+09:00,2024-11-10 05:21:30+09:00,1168324,weekend,0-5.59,1,0.0,0.0,[369063],117.89,5,0.0,hospitality,['hospitality'],0
2024-11-03 06:00:00+09:00,2024-11-10 07:37:30+09:00,1168324,weekend,6-8.59,2,0.44,0.46,[369063 277529],60.33,4,2.19,hospitality,['hospitality' 'public_service'],0
2024-11-03 09:12:40+09:00,2024-11-10 09:00:00+09:00,1168324,weekend,9-13.59,2,0.97,0.0,[369063 277529],181.67,3,2.19,hospitality,['hospitality' 'public_service'],0
2024-11-03 14:00:00+09:00,2024-11-10 14:00:00+09:00,1168324,weekend,14-17.29,1,0.0,0.0,[369063],193.61,1,0.0,hospitality,['hospitality'],0
2024-11-03 17:40:50+09:00,2024-11-10 21:00:30+09:00,1168324,weekend,17.30-21.29,1,0.0,0.0,[369063],138.83,4,0.0,hospitality,['hospitality'],0
2024-11-02 22:39:50+09:00,2024-11-10 21:51:40+09:00,1168324,weekend,21.30-23.59,2,2.7,0.0,[2736461  369063],52.33,4,35.06,hospitality,['residential' 'hospitality'],0
2024-10-16 00:00:00+09:00,2024-11-14 04:50:10+09:00,1272024,weekday,0-5.59,2,0.02,0.2,[1184211  825972],210.8,5,2.35,residential,['residential' 'food'],0
2024-10-16 06:00:00+09:00,2024-11-13 08:06:20+09:00,1272024,weekday,6-8.59,2,0.4,2.53,[1184211  275275],90.98,3,1.28,residential,['residential' 'office_building'],0
2024-10-16 09:00:00+09:00,2024-11-15 12:49:40+09:00,1272024,weekday,9-13.59,2,1.26,0.08,[ 275275 1184211],138.75,4,1.28,office_building,['office_building' 'residential'],0
2024-10-16 14:00:00+09:00,2024-11-15 14:00:00+09:00,1272024,weekday,14-17.29,4,0.94,2.82,[ 275275 1184211  934575  825972],100.52,4,2.41,office_building,['office_building' 'residential' 'store' 'food'],0
2024-10-16 17:30:00+09:00,2024-11-15 21:04:20+09:00,1272024,weekday,17.30-21.29,4,0.26,0.97,[1184211  825972  934575  275275],127.43,3,2.41,residential,['residential' 'food' 'store' 'office_building'],0
2024-10-16 21:30:00+09:00,2024-11-15 22:40:30+09:00,1272024,weekday,21.30-23.59,3,0.09,0.97,[1184211  825972  934575],107.98,3,2.41,residential,['residential' 'food' 'store'],0
2024-10-19 00:00:00+09:00,2024-11-17 04:32:00+09:00,1272024,weekend,0-5.59,1,0.0,0.0,[1184211],229.2,4,0.0,residential,['residential'],0
2024-10-19 06:00:00+09:00,2024-11-17 08:01:10+09:00,1272024,weekend,6-8.59,2,0.58,4.82,[1184211  275275],84.45,3,1.28,residential,['residential' 'office_building'],0
2024-10-19 09:00:00+09:00,2024-11-17 12:13:10+09:00,1272024,weekend,9-13.59,1,1.28,0.0,[275275],182.77,3,1.28,office_building,['office_building'],0
2024-10-19 14:00:00+09:00,2024-11-17 16:07:10+09:00,1272024,weekend,14-17.29,4,0.94,4.46,[ 275275 1184211      -1  934575],101.57,4,2.42,office_building,['office_building' 'residential' 'aoi_boundary' 'store'],0
2024-10-19 17:30:00+09:00,2024-11-17 21:17:10+09:00,1272024,weekend,17.30-21.29,3,0.76,0.64,[1184211  934575  448753],123.08,3,12.53,residential,['residential' 'store' 'healthcare'],0
2024-10-20 21:30:00+09:00,2024-11-17 22:42:50+09:00,1272024,weekend,21.30-23.59,1,0.0,0.0,[1184211],106.59,3,0.0,residential,['residential'],0
2024-10-16 00:00:00+09:00,2024-11-14 04:52:20+09:00,1275324,weekday,0-5.59,2,0.01,0.06,[2521697  982009],104.42,5,0.3,residential,['residential' 'store'],0
2024-10-16 06:00:00+09:00,2024-11-15 08:21:40+09:00,1275324,weekday,6-8.59,3,0.3,0.45,[2521697  982009  506598],66.79,3,3.43,store,['residential' 'store' 'office_building'],0
2024-10-16 09:00:00+09:00,2024-11-15 12:58:30+09:00,1275324,weekday,9-13.59,4,0.8,0.3,[982009 732910 230368 506598],96.07,4,37.05,store,['store' 'learning_facilities/tourism' 'office_building'],0
2024-10-16 14:00:00+09:00,2024-11-15 15:57:10+09:00,1275324,weekday,14-17.29,3,0.32,0.26,[ 982009 2521697  732910],67.44,4,1.4,store,['store' 'residential'],0
2024-10-16 17:30:00+09:00,2024-11-15 17:56:10+09:00,1275324,weekday,17.30-21.29,3,0.17,0.44,[ 982009  732910 2521697],64.95,4,1.4,residential,['store' 'residential'],0
2024-10-16 21:30:00+09:00,2024-11-15 22:05:20+09:00,1275324,weekday,21.30-23.59,1,0.0,0.0,[2521697],68.69,3,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 05:04:30+09:00,1275324,weekend,0-5.59,1,0.0,0.0,[2521697],116.17,5,0.0,residential,['residential'],0
2024-10-19 06:00:00+09:00,2024-11-10 08:52:40+09:00,1275324,weekend,6-8.59,2,0.06,0.06,[2521697  982009],65.56,3,0.3,residential,['residential' 'store'],0
2024-10-19 11:06:00+09:00,2024-11-16 11:49:40+09:00,1275324,weekend,9-13.59,4,0.39,0.79,[ 982009 2521697  576341  134542],119.09,4,4.16,store,['store' 'residential' 'food'],0
2024-10-19 14:51:20+09:00,2024-11-16 15:58:40+09:00,1275324,weekend,14-17.29,7,1.56,1.61,[ 220918  446903 1046404  982009 2521697  732910  134542],46.88,4,17.84,store,['store' 'food' 'residential'],0
2024-10-20 18:43:10+09:00,2024-11-17 21:08:50+09:00,1275324,weekend,17.30-21.29,6,0.55,1.0,[2521697  982009  636983  732910  446903  134542],40.61,3,4.16,residential,['residential' 'store' 'unpopulated' 'food'],0
2024-10-19 21:44:50+09:00,2024-11-17 22:46:10+09:00,1275324,weekend,21.30-23.59,1,0.0,0.0,[2521697],54.04,3,0.0,residential,['residential'],0
2024-10-16 00:05:00+09:00,2024-11-15 00:00:00+09:00,1321924,weekday,0-5.59,1,0.0,0.0,[1164482],225.61,4,0.0,residential,['residential'],0
2024-10-16 06:00:00+09:00,2024-11-15 08:48:00+09:00,1321924,weekday,6-8.59,6,0.82,2.26,[1164482  917307 3593137 3593803 1057436 1878735],127.47,3,13.79,residential,['residential' 'healthcare' 'unpopulated'],0
2024-10-16 09:00:00+09:00,2024-11-15 11:58:00+09:00,1321924,weekday,9-13.59,9,1.12,1.58,[ 917307 1164482 3593137  826532 3593803 1057436 1878735  921684 2433780],127.11,4,17.29,residential,['healthcare' 'residential' 'education' 'unpopulated'],0
2024-10-16 14:00:00+09:00,2024-11-14 14:36:20+09:00,1321924,weekday,14-17.29,10,2.1,2.47,"[1164482 3593137  826532  921684  917307 1057436  661951 3626852  386020
  324340]",92.32,3,46.17,residential,"['residential' 'education' 'healthcare' 'unpopulated' 'mixed_use'
 'night_club' 'food']",0
2024-10-16 18:41:50+09:00,2024-11-14 20:59:10+09:00,1321924,weekday,17.30-21.29,5,2.37,1.75,[1164482  661951 3626852  386020 1053283],126.87,3,46.17,residential,['residential' 'mixed_use' 'night_club' 'food'],0
2024-10-16 21:30:00+09:00,2024-11-15 23:05:30+09:00,1321924,weekday,21.30-23.59,1,0.0,0.0,[1164482],88.21,3,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 03:27:10+09:00,1321924,weekend,0-5.59,1,0.0,0.0,[1164482],169.27,5,0.0,residential,['residential'],0
2024-10-19 06:00:00+09:00,2024-11-17 06:00:00+09:00,1321924,weekend,6-8.59,1,0.0,0.0,[1164482],126.0,3,0.0,residential,['residential'],0
2024-10-19 09:00:00+09:00,2024-11-17 13:41:10+09:00,1321924,weekend,9-13.59,5,0.7,1.92,[1164482  186682  157846  324340 3626852],186.85,3,6.11,residential,['residential' 'healthcare' 'unpopulated' 'food'],0
2024-10-19 14:00:00+09:00,2024-11-17 14:00:00+09:00,1321924,weekend,14-17.29,7,1.99,6.43,[1164482 3626852  866275  561959 1002084  186682  209097],108.83,3,17.38,residential,['residential' 'unpopulated' 'park' 'office_building' 'healthcare'],0
2024-10-19 17:30:00+09:00,2024-11-17 21:22:20+09:00,1321924,weekend,17.30-21.29,5,3.46,4.49,[3626852 1164482  561959  866275  376626],120.9,3,26.54,residential,['residential' 'park' 'unpopulated' 'public_service'],0
2024-10-19 21:30:00+09:00,2024-11-17 21:30:00+09:00,1321924,weekend,21.30-23.59,1,0.0,0.0,[1164482],100.33,2,0.0,residential,['residential'],0
2024-10-16 00:26:20+09:00,2024-11-15 05:11:20+09:00,1395224,weekday,0-5.59,1,0.0,0.0,[2428641],140.3,5,0.0,residential,['residential'],0
2024-10-16 06:00:00+09:00,2024-11-15 07:41:10+09:00,1395224,weekday,6-8.59,1,0.0,0.0,[2428641],107.05,3,0.0,residential,['residential'],0
2024-10-16 09:00:00+09:00,2024-11-15 13:47:20+09:00,1395224,weekday,9-13.59,7,0.4,2.06,[2428641  446702  649580  437640  110867  117960  576078],98.3,4,3.46,residential,"['residential' 'food' 'healthcare' 'learning_facilities/tourism'
 'unpopulated']",0
2024-10-16 15:31:20+09:00,2024-11-15 16:53:20+09:00,1395224,weekday,14-17.29,8,1.13,1.31,[ 576078  446702  649580 2428641  110867  598612  479507  117960],74.29,3,3.46,food,['food' 'healthcare' 'residential' 'unpopulated' 'store'],0
2024-10-16 17:30:00+09:00,2024-11-15 17:30:00+09:00,1395224,weekday,17.30-21.29,5,0.55,1.54,[ 576078 2428641  598612  479507  117960],108.09,4,3.46,residential,['food' 'residential' 'store' 'unpopulated'],0
2024-10-16 22:53:50+09:00,2024-11-14 22:04:20+09:00,1395224,weekday,21.30-23.59,1,0.0,0.0,[2428641],83.79,3,0.0,residential,['residential'],0
2024-10-20 00:00:00+09:00,2024-11-17 00:00:00+09:00,1395224,weekend,0-5.59,1,0.0,0.0,[2428641],136.77,6,0.0,residential,['residential'],0
2024-10-19 07:32:00+09:00,2024-11-16 06:53:00+09:00,1395224,weekend,6-8.59,1,0.0,0.0,[2428641],133.85,2,0.0,residential,['residential'],0
2024-10-19 11:59:50+09:00,2024-11-16 10:45:30+09:00,1395224,weekend,9-13.59,1,0.0,0.0,[2428641],181.65,3,0.0,residential,['residential'],0
2024-10-19 14:07:20+09:00,2024-11-17 14:36:20+09:00,1395224,weekend,14-17.29,4,0.69,0.44,[ 649580  576078 2428641  598612],71.09,4,2.36,residential,['healthcare' 'food' 'residential'],0
2024-10-19 17:30:00+09:00,2024-11-17 21:24:50+09:00,1395224,weekend,17.30-21.29,2,0.35,0.8,[ 576078 2428641],111.83,3,1.75,residential,['food' 'residential'],0
2024-10-19 21:35:00+09:00,2024-11-17 21:30:00+09:00,1395224,weekend,21.30-23.59,1,0.0,0.0,[2428641],68.32,3,0.0,residential,['residential'],0
2024-10-16 02:56:10+09:00,2024-11-15 03:29:50+09:00,1448024,weekday,0-5.59,2,0.21,0.2,[2743281  496094],103.83,4,1.43,residential,['residential' 'store'],0
2024-10-16 06:00:00+09:00,2024-11-15 08:02:00+09:00,1448024,weekday,6-8.59,2,0.81,0.85,[2743281  496094],58.96,3,1.43,store,['residential' 'store'],0
2024-10-16 10:04:50+09:00,2024-11-15 12:18:00+09:00,1448024,weekday,9-13.59,3,1.17,0.38,[ 496094 2743281  256534],64.61,4,4.68,store,['store' 'residential' 'healthcare'],0
2024-10-16 16:02:00+09:00,2024-11-15 16:58:10+09:00,1448024,weekday,14-17.29,2,0.78,0.93,[ 496094 2743281],50.71,3,1.43,store,['store' 'residential'],0
2024-10-16 17:30:00+09:00,2024-11-15 17:48:00+09:00,1448024,weekday,17.30-21.29,2,0.28,0.47,[2743281  496094],65.03,3,1.43,residential,['residential' 'store'],0
2024-10-16 21:30:00+09:00,2024-11-15 23:41:30+09:00,1448024,weekday,21.30-23.59,1,0.0,0.0,[2743281],37.43,3,0.0,residential,['residential'],0
2024-10-19 00:00:00+09:00,2024-11-17 03:40:50+09:00,1448024,weekend,0-5.59,1,0.0,0.0,[2743281],121.7,4,0.0,residential,['residential'],0
2024-10-19 08:24:20+09:00,2024-11-17 06:00:00+09:00,1448024,weekend,6-8.59,2,0.27,0.0,[ 496094 2743281],71.67,3,1.43,residential,['store' 'residential'],0
